"0","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24","25","26","27","28","29","30","31","32","33","34","35","36","37","38","39","40","41"
"Site","Dates","","Altitudes","","","","Dépôt","","","Caractéristiques","","","","","","Météo 3 jours
précédents","","","","","Météo 4h
précédentes","","","","","","Causes","","","","Vic-
times","","","Dégâts ou lieux
atteints","","","","","","Obs",""
"numéro
id","date1","date2","altitude départ","altitude arrivée","versant opposé","zone plane","longeur (m)","largeur (m)","hauteur (m)","A - type départ","B - sol visible ?","C - humidité départ","D - couloir / versant","E - aérosol ?","F - neige dépôt","hauteur de neige","vent fort","direction vent","redoux","pluie","neige","pluie","vent fort","ciel clair","nuages","brouillard","naturelle","involontaire","artificielle","inconnue","néant","blessés","morts","néant","construction","poteaux","forêt","routes","cours d'eau","visibilité","alerte bd event"
"n°011
id 8516","15/12/08
00:00","22/12/08
00:00","2650","2100","","","200","50","3.0","8","2","1","1","9","1",">100","","","","","?","?","?","?","?","?","X","","","","X","","","","","","","X","","B","N"
"Date du constat : 29/01/2009.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Remarque : L'avalanche a coupé la route départementale 902 du col Izoard fermée en hiver, itinéraire de ski de fond également fermé lors de la  coulée. Hauteur du dépôt sur la route = 4m.
HAUTEUR MOYENNE DEPOT= 2 à 3m.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"n°011
id 8516","11/01/08
00:00","17/01/08
00:00","2700","2150","","","70","30","2.0","9","9","9","5","9","9","51-
100","?","","?","?","?","?","?","?","?","?","X","","","","X","","","X","","","","","","B","N"
"Date du constat : 12/02/2008.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"n°011
id 279","19/01/04
00:00","20/01/04
00:00","2650","2070","","","150","80","3.0","8","1","1","1","9","9","51-
100","","er","","","","","X","X","","","X","","","","X","","","","","","","X","","B","N"
"Date du constat : 30/01/2004.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Remarque : L""""avalanche est partie et descendue à droite par rapport à l""""avalanche N°11 site EPA, mais elle est arrivée au bas de ce site N°11 (voir carte jointe).  Elle a coupé la route
départementale 902 du Col Izoard fermée en hiver, qui sert de piste de ski de fond, également fermée lors de la coulée, sur environ 100 m.  Dépôt : H = 3 à 4 m.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"n°011
id 279","23/03/96
00:00","23/03/96
00:00","2550","","","","","","","5","4
2","","1","2","2","0","","","","X","","","","X","","","X","","","","X","","","X","","","","","","",""
"Remarque : Avalanche en ""poire"", mais départ en plusieurs points.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"n°011
id 279","22/03/72
00:00","22/03/72
00:00","2900","2200","","","","","","1","1","9","9","9","2","er","er","er","er","er","er","er","er","er","er","er","","","","","","","","er","er","er","er","er","er","",""
"Date du constat : 23/03/1972.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Remarque : Situation topographique : versant.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"n°011
id 279","28/04/70
00:00","28/04/70
00:00","2300","2100","","","","","","1","4","9","9","9","5","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Date du constat : 28/04/1970.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"n°011
id 279","01/01/69
00:00","31/01/69
00:00","2300","2100","","","","","","4","1","9","9","9","1","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Date du constat : 09/01/2069.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"n°011
id 279","18/01/68
00:00","18/01/68
00:00","2300","2100","","","","","","1","9","9","9","9","9","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Date du constat : 18/01/2068.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"n°011
id 279","03/05/66
00:00","03/05/66
00:00","2000","1900","","","","","","9","4","9","9","9","9","","","","","","","","","","","","","","","","","","","","","","","","","",""
"n°011
id 279","11/05/51
00:00","11/05/51
00:00","2300","2100","","","","","","9","4","9","9","9","9","","","","","","","","","","","","","","","","","","","","","","","","","",""
"n°011
id 279","02/05/41
00:00","02/05/41
00:00","2300","2100","","","","","","9","4","9","9","2","9","er","er","er","er","er","er","er","er","er","er","er","","","","","","","","er","er","er","er","er","er","",""
